codemp,prfawb,numawb,oriawb,desawb,OrgPais,DestPais,ZonaOrig,ZonaDest,OficinaOriCap,OficinaDesCap,PosOri,PosDes,Tramos,codpro,dsc_producto,posage,NomAge,NomShp,FecVue,ChWei_BK,GrRev,NetRev,GrossRevSinProrr,SalesRevSinProrr,NetRevSinProrr,GrWeiTotAWB
45,45,91315291,IAH,BOG,USA,Colombia,NA_USA_South,SA_Colombia,IAH,BOG,IAH,BOG,IAH-MIA-BOG,97,CONSOLIDADO,HOU,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,26-10-12 0:00,319,0,0,669.48,652.74,585.79,318.8
45,45,91315291,IAH,BOG,USA,Colombia,NA_USA_South,SA_Colombia,IAH,BOG,IAH,BOG,IAH-MIA-BOG,97,CONSOLIDADO,HOU,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,01-11-12 0:00,319,669.48,585.79,669.48,652.74,585.79,318.8
45,45,91315346,JFK,SCL,USA,Chile,NA_USA_NewYork,SA_Chile,JFK,SCL,JFK,SCL,JFK-MIA-SCL,618,OTROS DG CAO,JFK,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,27-10-12 0:00,168,0,0,336,796.8,733.95,167.8
45,45,91315346,JFK,SCL,USA,Chile,NA_USA_NewYork,SA_Chile,JFK,SCL,JFK,SCL,JFK-MIA-SCL,618,OTROS DG CAO,JFK,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,01-11-12 0:00,168,336,733.95,336,796.8,733.95,167.8
45,45,91315416,LAX,BOG,USA,Colombia,NA_USA_West,SA_Colombia,LAX,BOG,LAX,BOG,LAX-SCL-BOG,97,CONSOLIDADO,LAX,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,29-10-12 0:00,1169,"1,362,285","1,362,285",2326,2326,2326,781.4
45,45,91315416,LAX,BOG,USA,Colombia,NA_USA_West,SA_Colombia,LAX,BOG,LAX,BOG,LAX-SCL-BOG,97,CONSOLIDADO,LAX,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,01-11-12 0:00,1169,"9,637,148","9,637,148",2326,2326,2326,781.4
45,45,91315420,ORD,VCP,USA,Brazil,NA_USA_Midwest,SA_Brazil_VCP,CHI,VCP,ORD,VCP,ORD-MIA-VCP,97,CONSOLIDADO,CHI,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL - URGENT VCP CONSOL,29-10-12 0:00,100,0,0,195,409.8,374.8,60.3
45,45,91315420,ORD,VCP,USA,Brazil,NA_USA_Midwest,SA_Brazil_VCP,CHI,VCP,ORD,VCP,ORD-MIA-VCP,97,CONSOLIDADO,CHI,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL - URGENT VCP CONSOL,01-11-12 0:00,100,195,374.8,195,409.8,374.8,60.3
45,45,91315442,ORD,LIM,USA,Peru,NA_USA_Midwest,SA_Peru,CHI,LIM,ORD,LIM,ORD-MIA-LIM,97,CONSOLIDADO,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL/IND ELI LILLY,30-10-12 0:00,100,0,0,250,305,270,25
45,45,91315442,ORD,LIM,USA,Peru,NA_USA_Midwest,SA_Peru,CHI,LIM,ORD,LIM,ORD-MIA-LIM,97,CONSOLIDADO,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL/IND ELI LILLY,01-11-12 0:00,100,250,270,250,305,270,25
0,45,91315453,ORD,LIM,USA,Peru,NA_USA_Midwest,SA_Peru,CHI,LIM,ORD,LIM,ORD-MIA-LIM,514,MEDICAMENTOS / VACUNAS,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL/IND ELI LILLY,06-11-12 0:00,269,0,0,0,0,0,0
0,45,91315453,ORD,LIM,USA,Peru,NA_USA_Midwest,SA_Peru,CHI,LIM,ORD,LIM,ORD-MIA-LIM,514,MEDICAMENTOS / VACUNAS,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL/IND ELI LILLY,08-11-12 0:00,269,0,0,0,0,0,0
45,45,91315464,ORD,MAO,USA,Brazil,NA_USA_Midwest,SA_Brazil_MAO,CHI,MAO,ORD,MAO,ORD-MIA-MAO,517,OTROS DG,CHI,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL CVG,31-10-12 0:00,3,0,0,100,331,296,4
45,45,91315464,ORD,MAO,USA,Brazil,NA_USA_Midwest,SA_Brazil_MAO,CHI,MAO,ORD,MAO,ORD-MIA-MAO,517,OTROS DG,CHI,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL CVG,02-11-12 0:00,3,100,296,100,331,296,4
0,45,91315475,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,514,MEDICAMENTOS / VACUNAS,ATL,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL ATL,07-11-12 0:00,3452,0,0,0,0,0,0
0,45,91315486,MIA,LIM,USA,Peru,NA_USA_Florida,SA_Peru,MIA,LIM,MIA,LIM,MIA-LIM,97,CONSOLIDADO,FLL,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,01-11-12 0:00,17,0,0,0,0,0,0
45,45,91315501,ORD,PTY,USA,Panama,NA_USA_Midwest,CA_Panama,CHI,PTY,ORD,PTY,ORD-MIA-PTY,97,CONSOLIDADO,CMH,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL,02-11-12 0:00,758,0,0,1733.05,1663.73,1501.73,298.5
45,45,91315501,ORD,PTY,USA,Panama,NA_USA_Midwest,CA_Panama,CHI,PTY,ORD,PTY,ORD-MIA-PTY,97,CONSOLIDADO,CMH,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL,04-11-12 0:00,758,1733.05,1501.73,1733.05,1663.73,1501.73,298.5
45,45,91315523,LAX,EZE,USA,Argentina,NA_USA_West,SA_Argentina_EZE,LAX,EZE,LAX,EZE,LAX-LIM-EZE,1,CARGA GENERAL,LAX,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,30-10-12 0:00,5,"7,467,997",233.35,75,234.35,234.35,4.1
45,45,91315523,LAX,EZE,USA,Argentina,NA_USA_West,SA_Argentina_EZE,LAX,EZE,LAX,EZE,LAX-LIM-EZE,1,CARGA GENERAL,LAX,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,01-11-12 0:00,5,0.3200341,1,75,234.35,234.35,4.1
0,45,91315545,ORD,EZE,USA,Argentina,NA_USA_Midwest,SA_Argentina_EZE,CHI,EZE,ORD,EZE,ORD-MIA-EZE,97,CONSOLIDADO,CHI,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL - 3M/DEERE,30-10-12 0:00,2880,0,0,0,0,0,0
0,45,91315545,ORD,EZE,USA,Argentina,NA_USA_Midwest,SA_Argentina_EZE,CHI,EZE,ORD,EZE,ORD-MIA-EZE,97,CONSOLIDADO,CHI,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL - 3M/DEERE,06-11-12 0:00,2880,0,0,0,0,0,0
45,45,91315556,ORD,VCP,USA,Brazil,NA_USA_Midwest,SA_Brazil_VCP,CHI,VCP,ORD,VCP,ORD-MIA-VCP,97,CONSOLIDADO,CHI,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL - VCP CARGO,30-10-12 0:00,251,0,0,424.15,904.73,850.98,98.6
45,45,91315556,ORD,VCP,USA,Brazil,NA_USA_Midwest,SA_Brazil_VCP,CHI,VCP,ORD,VCP,ORD-MIA-VCP,97,CONSOLIDADO,CHI,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL - VCP CARGO,02-11-12 0:00,251,424.15,850.98,424.15,904.73,850.98,98.6
45,45,91315560,ORD,SCL,USA,Chile,NA_USA_Midwest,SA_Chile,CHI,SCL,ORD,SCL,ORD-MIA-SCL,618,OTROS DG CAO,CHI,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL - DG CARGO,30-10-12 0:00,50,0,0,250.02,290.02,255.02,32.6
45,45,91315560,ORD,SCL,USA,Chile,NA_USA_Midwest,SA_Chile,CHI,SCL,ORD,SCL,ORD-MIA-SCL,618,OTROS DG CAO,CHI,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL - DG CARGO,04-11-12 0:00,50,250.02,255.02,250.02,290.02,255.02,32.6
45,45,91315582,ORD,VCP,USA,Brazil,NA_USA_Midwest,SA_Brazil_VCP,CHI,VCP,ORD,VCP,ORD-MIA-VCP,97,CONSOLIDADO,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,WHIRLPOOL,31-10-12 0:00,2151,0,0,7197.48,6944.58,6482.65,825.1
45,45,91315582,ORD,VCP,USA,Brazil,NA_USA_Midwest,SA_Brazil_VCP,CHI,VCP,ORD,VCP,ORD-MIA-VCP,97,CONSOLIDADO,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,WHIRLPOOL,02-11-12 0:00,2151,7197.48,6482.65,7197.48,6944.58,6482.65,825.1
45,45,91315593,DTW,VCP,USA,Brazil,NA_USA_Midwest,SA_Brazil_VCP,CHI,VCP,DTW,VCP,DTW-MIA-VCP,97,CONSOLIDADO,DTT,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL,31-10-12 0:00,682,0,0,1198.91,2395.79,2116.58,681.2
45,45,91315593,DTW,VCP,USA,Brazil,NA_USA_Midwest,SA_Brazil_VCP,CHI,VCP,DTW,VCP,DTW-MIA-VCP,97,CONSOLIDADO,DTT,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL,03-11-12 0:00,682,1198.91,2116.58,1198.91,2395.79,2116.58,681.2
45,45,91315604,IAH,BOG,USA,Colombia,NA_USA_South,SA_Colombia,IAH,BOG,IAH,BOG,IAH-MIA-BOG,97,CONSOLIDADO,HOU,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,30-10-12 0:00,1009,0,0,1615.2,1574.84,1332.56,1009.1
45,45,91315604,IAH,BOG,USA,Colombia,NA_USA_South,SA_Colombia,IAH,BOG,IAH,BOG,IAH-MIA-BOG,97,CONSOLIDADO,HOU,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,03-11-12 0:00,1009,1615.2,1332.56,1615.2,1574.84,1332.56,1009.1
45,45,91315615,LAX,SCL,USA,Chile,NA_USA_West,SA_Chile,LAX,SCL,LAX,SCL,LAX-MEX-SCL,97,CONSOLIDADO,LAX,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,02-11-12 0:00,244,"7,137,713",220.8,246.5,762.53,762.53,191
45,45,91315615,LAX,SCL,USA,Chile,NA_USA_West,SA_Chile,LAX,SCL,LAX,SCL,LAX-MEX-SCL,97,CONSOLIDADO,LAX,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,03-11-12 0:00,"100,921,465,968,586","7,243,302","2,240,663","101,955,497,382,199",762.53,762.53,191
45,45,91315615,LAX,SCL,USA,Chile,NA_USA_West,SA_Chile,LAX,SCL,LAX,SCL,LAX-MEX-SCL,97,CONSOLIDADO,LAX,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,04-11-12 0:00,"143,078,534,031,414","1,026,898","3,176,637","144,544,502,617,801",762.53,762.53,191
0,45,91315626,LAX,EZE,USA,Argentina,NA_USA_West,SA_Argentina_EZE,LAX,EZE,LAX,EZE,LAX-MIA-EZE,97,CONSOLIDADO,LAX,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,02-11-12 0:00,509,0,0,0,0,0,0
0,45,91315626,LAX,EZE,USA,Argentina,NA_USA_West,SA_Argentina_EZE,LAX,EZE,LAX,EZE,LAX-MIA-EZE,97,CONSOLIDADO,LAX,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,12-11-12 0:00,509,0,0,0,0,0,0
45,45,91315652,LAX,GRU,USA,Brazil,NA_USA_West,SA_Brazil_GRU,LAX,GRU,LAX,GRU,LAX-SCL-GRU,97,CONSOLIDADO,LAX,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,31-10-12 0:00,431,"2,621,029",777.73,298.5,885.73,885.73,236.6
45,45,91315652,LAX,GRU,USA,Brazil,NA_USA_West,SA_Brazil_GRU,LAX,GRU,LAX,GRU,LAX-SCL-GRU,97,CONSOLIDADO,LAX,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,01-11-12 0:00,431,"3,639,709",108,298.5,885.73,885.73,236.6
45,45,91315663,LAX,GRU,USA,Brazil,NA_USA_West,SA_Brazil_GRU,LAX,GRU,LAX,GRU,LAX-SCL-GRU,97,CONSOLIDADO,LAX,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,31-10-12 0:00,1202,"1,221,396",3511.6,1396,4013.6,4013.6,1004.2
45,45,91315663,LAX,GRU,USA,Brazil,NA_USA_West,SA_Brazil_GRU,LAX,GRU,LAX,GRU,LAX-SCL-GRU,97,CONSOLIDADO,LAX,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,01-11-12 0:00,1202,"1,746,043",502,1396,4013.6,4013.6,1004.2
45,45,91315674,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,514,MEDICAMENTOS / VACUNAS,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL/IND SIEMENS,03-11-12 0:00,22,172.5,258.7,172.5,258.7,258.7,10
45,45,91315685,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,514,MEDICAMENTOS / VACUNAS,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL GLOBAL FORWARDING,03-11-12 0:00,3026,4278.15,9998.67,4278.15,9998.67,9998.67,3025.6
45,45,91315696,MIA,UIO,USA,Ecuador,NA_USA_Florida,SA_Ecuador_UIO,MIA,UIO,MIA,UIO,MIA-UIO,517,OTROS DG,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL/IND SIEMENS,03-11-12 0:00,1551,4348.4,4374.46,4348.4,4374.46,4374.46,1082
45,45,91315700,MIA,LIM,USA,Peru,NA_USA_Florida,SA_Peru,MIA,LIM,MIA,LIM,MIA-LIM,514,MEDICAMENTOS / VACUNAS,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL/IND SIEMENS,02-11-12 0:00,2717,5162.3,5020.81,5162.3,5020.81,5020.81,2717
45,45,91315711,MIA,MVD,USA,Uruguay,NA_USA_Florida,SA_Uruguay,MIA,MVD,MIA,MVD,MIA-MVD,514,MEDICAMENTOS / VACUNAS,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL/IND SIEMENS,03-11-12 0:00,486,1197.23,2083.18,1197.23,2083.18,2083.18,272.8
45,45,91315722,MIA,MVD,USA,Uruguay,NA_USA_Florida,SA_Uruguay,MIA,MVD,MIA,MVD,MIA-MVD,514,MEDICAMENTOS / VACUNAS,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL/IND SIEMENS,03-11-12 0:00,446,1071.6,1921.72,1071.6,1921.72,1921.72,441.5
45,45,91315733,MIA,MVD,USA,Uruguay,NA_USA_Florida,SA_Uruguay,MIA,MVD,MIA,MVD,MIA-MVD,514,MEDICAMENTOS / VACUNAS,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL/IND SIEMENS,03-11-12 0:00,45,238.5,430.46,238.5,430.46,430.46,35.6
45,45,91315744,MIA,SCL,USA,Chile,NA_USA_Florida,SA_Chile,MIA,SCL,MIA,SCL,MIA-SCL,514,MEDICAMENTOS / VACUNAS,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL/IND SIEMENS,03-11-12 0:00,4596,15152,14595.92,15152,14595.92,14595.92,4596
45,45,91315755,MIA,SCL,USA,Chile,NA_USA_Florida,SA_Chile,MIA,SCL,MIA,SCL,MIA-SCL,1,CARGA GENERAL,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL IND / SIEMENS,03-11-12 0:00,4512,6091.88,13912.41,6091.88,13912.41,13912.41,4512.4
45,45,91315766,MIA,SCL,USA,Chile,NA_USA_Florida,SA_Chile,MIA,SCL,MIA,SCL,MIA-SCL,514,MEDICAMENTOS / VACUNAS,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL IND / SIEMENS,03-11-12 0:00,1516,2045.93,4705.63,2045.93,4705.63,4705.63,986.1
45,45,91315770,MIA,SCL,USA,Chile,NA_USA_Florida,SA_Chile,MIA,SCL,MIA,SCL,MIA-SCL,514,MEDICAMENTOS / VACUNAS,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL IND / SIEMENS,03-11-12 0:00,45,285.75,425.82,285.75,425.82,425.82,28.4
45,45,91315781,MIA,SCL,USA,Chile,NA_USA_Florida,SA_Chile,MIA,SCL,MIA,SCL,MIA-SCL,517,OTROS DG,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL IND / SIEMENS,05-11-12 0:00,645,3133.1,4557.78,3133.1,4557.78,4557.78,394.8
45,45,91315792,MIA,BOG,USA,Colombia,NA_USA_Florida,SA_Colombia,MIA,BOG,MIA,BOG,MIA-BOG,97,CONSOLIDADO,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL IND / SIEMENS,03-11-12 0:00,4840,7502,7201.92,7502,7201.92,7201.92,4840
45,45,91315803,MIA,BOG,USA,Colombia,NA_USA_Florida,SA_Colombia,MIA,BOG,MIA,BOG,MIA-BOG,97,CONSOLIDADO,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL IND / SIEMENS,03-11-12 0:00,160,272.85,261.94,272.85,261.94,261.94,127.7
45,45,91315814,MIA,SJO,USA,Costa_Rica,NA_USA_Florida,CA_Costa_Rica,MIA,SJO,MIA,SJO,MIA-SJO,97,CONSOLIDADO,MIA,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,02-11-12 0:00,165,238.52,238.52,238.52,238.52,238.52,43.6
45,45,91315825,MIA,SCL,USA,Chile,NA_USA_Florida,SA_Chile,MIA,SCL,MIA,SCL,MIA-SCL,97,CONSOLIDADO,MIA,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,04-11-12 0:00,266,212,762.25,212,762.25,762.25,127
45,45,91315836,JFK,EZE,USA,Argentina,NA_USA_NewYork,SA_Argentina_EZE,JFK,EZE,JFK,EZE,JFK-LIM-EZE,517,OTROS DG,JFK,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,01-11-12 0:00,2,"9,993,967",331.28,100,331.48,331.48,1.2
45,45,91315836,JFK,EZE,USA,Argentina,NA_USA_NewYork,SA_Argentina_EZE,JFK,EZE,JFK,EZE,JFK-LIM-EZE,517,OTROS DG,JFK,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,03-11-12 0:00,2,6.03E+04,0.2,100,331.48,331.48,1.2
0,45,91315840,JFK,EZE,USA,Argentina,NA_USA_NewYork,SA_Argentina_EZE,JFK,EZE,JFK,EZE,JFK-MIA-EZE,618,OTROS DG CAO,JFK,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,03-11-12 0:00,13,0,0,0,0,0,0
0,45,91315840,JFK,EZE,USA,Argentina,NA_USA_NewYork,SA_Argentina_EZE,JFK,EZE,JFK,EZE,JFK-MIA-EZE,618,OTROS DG CAO,JFK,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,06-11-12 0:00,13,0,0,0,0,0,0
45,45,91315851,JFK,GIG,USA,Brazil,NA_USA_NewYork,SA_Brazil_GIG,JFK,GIG,JFK,GIG,JFK-GIG,1,CARGA GENERAL,JFK,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,01-11-12 0:00,3,100,143.33,100,143.33,143.33,2.1
45,45,91315862,MIA,GUA,USA,Guatemala,NA_USA_Florida,CA_Guatemala,MIA,GUA,MIA,GUA,MIA-GUA,517,OTROS DG,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL/IND SIEMENS,04-11-12 0:00,100,192.7,484.99,192.7,484.99,484.99,81.6
45,45,91315873,MIA,MVD,USA,Uruguay,NA_USA_Florida,SA_Uruguay,MIA,MVD,MIA,MVD,MIA-MVD,517,OTROS DG,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL/IND SIEMENS,03-11-12 0:00,63,408.93,1027.35,408.93,1027.35,1027.35,33.2
45,45,91315884,MIA,MVD,USA,Uruguay,NA_USA_Florida,SA_Uruguay,MIA,MVD,MIA,MVD,MIA-MVD,517,OTROS DG,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL/IND SIEMENS,03-11-12 0:00,45,193.37,862.61,193.37,862.61,862.61,30.3
45,45,91315895,MIA,BOG,USA,Colombia,NA_USA_Florida,SA_Colombia,MIA,BOG,MIA,BOG,MIA-BOG,97,CONSOLIDADO,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL IND / SIEMENS,03-11-12 0:00,229,462,443.52,462,443.52,443.52,123.5
45,45,91315906,MIA,BOG,USA,Colombia,NA_USA_Florida,SA_Colombia,MIA,BOG,MIA,BOG,MIA-BOG,97,CONSOLIDADO,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL IND / SIEMENS,03-11-12 0:00,1787,16679.42,16012.24,16679.42,16012.24,16012.24,1786.4
45,45,91315910,MIA,SCL,USA,Chile,NA_USA_Florida,SA_Chile,MIA,SCL,MIA,SCL,MIA-SCL,517,OTROS DG,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL GLOBAL FORWARDING,05-11-12 0:00,2573,12479.05,13529.89,12479.05,13529.89,13529.89,2572.9
0,45,91315921,MIA,LIM,USA,Peru,NA_USA_Florida,SA_Peru,MIA,LIM,MIA,LIM,MIA-LIM,97,CONSOLIDADO,MIA,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,01-11-12 0:00,97,0,0,0,0,0,0
45,45,91315932,DTW,SCL,USA,Chile,NA_USA_Midwest,SA_Chile,CHI,SCL,DTW,SCL,DTW-ORD-JFK-SCL,97,CONSOLIDADO,DTW,DHL GLOBAL FORWARDING,DHL - DETROIT DIESEL,01-10-12 0:00,3283,0,0,9325.2,9012.19,7687.03,3271.7
45,45,91315932,DTW,SCL,USA,Chile,NA_USA_Midwest,SA_Chile,CHI,SCL,DTW,SCL,DTW-ORD-JFK-SCL,97,CONSOLIDADO,DTW,DHL GLOBAL FORWARDING,DHL - DETROIT DIESEL,01-11-12 0:00,3283,0,0,9325.2,9012.19,7687.03,3271.7
45,45,91315932,DTW,SCL,USA,Chile,NA_USA_Midwest,SA_Chile,CHI,SCL,DTW,SCL,DTW-ORD-JFK-SCL,97,CONSOLIDADO,DTW,DHL GLOBAL FORWARDING,DHL - DETROIT DIESEL,02-11-12 0:00,3283,9325.2,7687.03,9325.2,9012.19,7687.03,3271.7
45,45,91315943,ORD,SJO,USA,Costa_Rica,NA_USA_Midwest,CA_Costa_Rica,CHI,SJO,ORD,SJO,ORD-MIA-SJO,517,OTROS DG,CHI,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL FOR 3M,31-10-12 0:00,104,0,0,260,384.6,349.6,104
45,45,91315943,ORD,SJO,USA,Costa_Rica,NA_USA_Midwest,CA_Costa_Rica,CHI,SJO,ORD,SJO,ORD-MIA-SJO,517,OTROS DG,CHI,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL FOR 3M,03-11-12 0:00,104,260,349.6,260,384.6,349.6,104
0,45,91315965,DFW,MEX,USA,Mexico,NA_USA_South,NA_Mexico_DF,IAH,MEX,DFW,MEX,DFW-LAX-MEX,97,CONSOLIDADO,DFW,DHL GLOBAL FORWARDING DBA DANZAS AEI INC,DHL,31-10-12 0:00,376,0,0,0,0,0,0
0,45,91315965,DFW,MEX,USA,Mexico,NA_USA_South,NA_Mexico_DF,IAH,MEX,DFW,MEX,DFW-LAX-MEX,97,CONSOLIDADO,DFW,DHL GLOBAL FORWARDING DBA DANZAS AEI INC,DHL,03-11-12 0:00,376,0,0,0,0,0,0
45,45,91315976,MIA,ASU,USA,Paraguay,NA_USA_Florida,SA_Paraguay,MIA,ASU,MIA,ASU,MIA-ASU,97,CONSOLIDADO,FLL,DHL GLOBAL FORWARDING,DHL EXPRESS (USA) INC,03-11-12 0:00,9,75,271.54,75,271.54,271.54,4
45,45,91315980,MIA,BOG,USA,Colombia,NA_USA_Florida,SA_Colombia,MIA,BOG,MIA,BOG,MIA-BOG,97,CONSOLIDADO,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL/IND SIEMENS,03-11-12 0:00,1393,3022.45,2901.55,3022.45,2901.55,2901.55,930.4
45,45,91315991,MIA,LIM,USA,Peru,NA_USA_Florida,SA_Peru,MIA,LIM,MIA,LIM,MIA-LIM,517,OTROS DG,IND,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL/IND SIEMENS,02-11-12 0:00,635,1856,2546.76,1856,2546.76,2546.76,453
45,45,91316002,JFK,GRU,USA,Brazil,NA_USA_NewYork,SA_Brazil_GRU,JFK,GRU,JFK,GRU,JFK-GRU,517,OTROS DG,JFK,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,01-11-12 0:00,3,100,265.95,100,265.95,265.95,2.7
45,45,91316013,JFK,SCL,USA,Chile,NA_USA_NewYork,SA_Chile,JFK,SCL,JFK,SCL,JFK-SCL,517,OTROS DG,JFK,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,02-11-12 0:00,3,100,280.1,100,280.1,280.1,2.7
45,45,91316024,JFK,SCL,USA,Chile,NA_USA_NewYork,SA_Chile,JFK,SCL,JFK,SCL,JFK-SCL,517,OTROS DG,JFK,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,01-11-12 0:00,2,100,280.1,100,280.1,280.1,2
0,45,91316035,JFK,SCL,USA,Chile,NA_USA_NewYork,SA_Chile,JFK,SCL,JFK,SCL,JFK-MIA-EZE-SCL,517,OTROS DG,JFK,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,03-11-12 0:00,5,0,0,0,0,0,0
0,45,91316035,JFK,SCL,USA,Chile,NA_USA_NewYork,SA_Chile,JFK,SCL,JFK,SCL,JFK-MIA-EZE-SCL,517,OTROS DG,JFK,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,07-11-12 0:00,5,0,0,0,0,0,0
0,45,91316035,JFK,SCL,USA,Chile,NA_USA_NewYork,SA_Chile,JFK,SCL,JFK,SCL,JFK-MIA-EZE-SCL,517,OTROS DG,JFK,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,07-11-12 0:00,5,0,0,0,0,0,0
45,45,91316046,IAH,BOG,USA,Colombia,NA_USA_South,SA_Colombia,IAH,BOG,IAH,BOG,IAH-MIA-BOG,526,OVERSIZED,HOU,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,DHL DANZAS AIR OCEAN DBA DANZAS AEI INC,31-10-12 0:00,1124,0,0,1348.8,1315.08,1045.32,1123.5
