codemp,prfawb,numawb,oriawb,desawb,OrgPais,DestPais,ZonaOrig,ZonaDest,OficinaOriCap,OficinaDesCap,PosOri,PosDes,tramo,escala,codpro,dsc_producto,codage,posage,NomAge,codshp,posshp,NomShp,dnmvue,numvue,tipvue,FecVue,FchDsp,FchEta,ChWei_BK,GrWei_BK,chwei_awb,grwei_awb,chwei,grwei,HayWhr,GrRev,NetRev,CostoAllot,Interl,Comision,Others_Incomes,DueCarrier,GrossRevSinProrr,SalesRevSinProrr,NetRevSinProrr,matricula,material,Tramos,ChWeiTotAWB,GrWeiTotAWB,TipoServicio,PasaSCL,PasaMIA,PasaLAX,PasaJFK,PasaMEX,PasaGDL,Actualizacion,shsh,prioCpty,FeedbackOp,TipVueRCP,TpotarBk,StsRva,FchWhr,Bode,Piezas,Piezas_BK
0,45,26939032,MIA,MCZ,USA,Brazil,NA_USA_Florida,SA_Brazil_Others,MIA,OTBRA,BSB,MCZ,2,2,514,MEDICAMENTOS / VACUNAS,16072,FLL,MANACO INTERNATIONAL FWDRS.,2670,B69,MANACO,JJ,3480,P,07-11-12 0:00,07-11-12 0:00,07-11-12 0:00,5,3,5,3,5,3,0,0,0,0,0,0,0,0,0,0,0,,,MIA-BSB-MCZ,0,0,Only Pax,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,,MIA,2,2
45,45,27873300,MIA,MVD,USA,Uruguay,NA_USA_Florida,SA_Uruguay,MIA,MVD,MIA,MVD,1,1,97,CONSOLIDADO,606497,MIA,RECORD TIME CORPORATION,958888,D44,RECORD TIME CORPORATION,UC,1107,C,03-11-12 0:00,03-11-12 8:30,03-11-12 20:43,359,308,393,306,362.6,306,1,1057.17,1914.22,0,0,0,0,"727,049,988,872,599",1057.17,1914.22,1914.22,N312LA,B767-300F,MIA-MVD,393,306,only Cargo,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,3,,,PESO,Flown,11-02-12 16:16,MIA,2,2
45,45,30711144,MIA,PUQ,USA,Chile,NA_USA_Florida,SA_Chile,MIA,SCL,MIA,SCL,1,1,1,CARGA GENERAL,627770,MIA,FLORIDA INTEGRAL SERVICES INC.,860926,D44,FLORIDA INTEGRAL SERVICES INC.,UC,1101,C,30-10-12 0:00,30-10-12 17:11,31-10-12 2:01,110,110,106,73,79,79,1,"8,421,394",173.8,0,0,0,0,"769,754,253,205,325",333.9,689.1,689.1,N778LA,B777-200F,MIA-SCL-PUQ,106,73,Only Pax,YES,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,10/29/2012 19:43:00,MIA,1,1
45,45,30711144,MIA,PUQ,USA,Chile,NA_USA_Florida,SA_Chile,MIA,SCL,SCL,PUQ,2,2,1,CARGA GENERAL,627770,MIA,FLORIDA INTEGRAL SERVICES INC.,860926,D44,FLORIDA INTEGRAL SERVICES INC.,LA,293,P,06-11-12 0:00,06-11-12 10:30,06-11-12 13:55,110,110,106,73,79,79,1,"2,496,861",515.3,0,0,0,0,"228,224,577,382,693",333.9,689.1,689.1,320,B737-200,MIA-SCL-PUQ,106,73,Only Pax,YES,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Booked,10/29/2012 19:43:00,MIA,1,1
0,45,30745385,JFK,GRU,USA,Brazil,NA_USA_NewYork,SA_Brazil_GRU,JFK,GRU,JFK,GRU,1,1,1,CARGA GENERAL,2209,JFK,ALL EXPRESS CARGO INC.,4089,B69,ALL EXPRESS,JJ,8081,P,06-11-12 0:00,06-11-12 0:00,06-11-12 0:00,50,49,50,49,50,49,0,0,0,0,0,0,0,0,0,0,0,,,JFK-GRU,0,0,Only Pax,NO,NO,NO,YES,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,,JFK,4,4
45,45,33362081,MIA,EZE,USA,Argentina,NA_USA_Florida,SA_Argentina_EZE,MIA,EZE,MIA,SCL,1,1,1,CARGA GENERAL,628,MIA,EXPEDITORS INTL OF WASHINGTON INC,983886,D44,V & M INTERNATIONAL FORWARDERS INC,RF,769,C,04-11-12 0:00,04-11-12 15:27,05-11-12 1:33,8,8,10,8,9.63,8,1,"746,281",240.8,0,0,0,0,"41,791,736,066,834",75,242,242,N422LA,B767-300F,MIA-SCL-EZE,10,8,only Cargo,YES,YES,NO,NO,NO,NO,06-11-12 3:36,1,98,CHANGED BY PORTEGAR/SCLSV001 05/nov/2012 01:38,,PESO,Flown,11-02-12 14:02,MIA,1,1
45,45,33362081,MIA,EZE,USA,Argentina,NA_USA_Florida,SA_Argentina_EZE,MIA,EZE,SCL,EZE,2,2,1,CARGA GENERAL,628,MIA,EXPEDITORS INTL OF WASHINGTON INC,983886,D44,V & M INTERNATIONAL FORWARDERS INC,RF,571,C,05-11-12 0:00,05-11-12 2:28,05-11-12 4:15,8,8,10,8,9.63,8,1,0.3719008,1.2,0,0,0,0,0.208264471085604,75,242,242,N422LA,B767-300F,MIA-SCL-EZE,10,8,only Cargo,YES,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Flown,11-02-12 14:02,MIA,1,1
0,45,33475960,MIA,LIM,USA,Peru,NA_USA_Florida,SA_Peru,MIA,LIM,MIA,LIM,1,1,519,COURIER,633886,FLL,DNJ LOGISTIC GROUP INC,920143,D44,DNJ LOGISTIC GROUP INC,LA,2515,P,01-11-12 0:00,01-11-12 18:46,01-11-12 23:26,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0,0,CC-CXC,B767-300,MIA-LIM,0,0,Only Pax,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,1,EDIT ROUTING 01/nov/2012 17:49,,PESO,Flown,11-01-12 12:12,MIA,1,1
45,45,33565173,JFK,SCL,USA,Chile,NA_USA_NewYork,SA_Chile,JFK,SCL,JFK,SCL,1,1,1,CARGA GENERAL,10587,NYC,OCS AMERICA INC.,10587,NYC,OCS AMERICA INC.,LA,531,P,04-11-12 0:00,04-11-12 23:29,05-11-12 14:30,45,32,45,32,32,32,1,164.25,315.75,0,0,0,0,101.5,164.25,315.75,315.75,CC-CWV,B767-300,JFK-SCL,45,32,Standard,YES,NO,NO,YES,NO,NO,06-11-12 3:36,1,0,,,PESO,Flown,11-04-12 22:43,JFK,3,3
0,45,33575021,MIA,EZE,USA,Argentina,NA_USA_Florida,SA_Argentina_EZE,MIA,EZE,MIA,EZE,1,1,1,CARGA GENERAL,635709,MIA,SAREXP WORLDWIDE COURIER INC,7893,B69,SAREXP WORLDWIDE COURIER INC,UC,1105,C,07-11-12 0:00,07-11-12 11:45,07-11-12 22:10,1002,1000,1002,1000,1002,1000,0,0,0,0,0,0,0,0,0,0,0,N524LA,B767-300F,MIA-EZE,0,0,only Cargo,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,,MIA,4,4
45,45,33830495,MIA,GRU,USA,Brazil,NA_USA_Florida,SA_Brazil_GRU,MIA,GRU,MIA,GRU,1,1,1,CARGA GENERAL,32784,MIA,DK FREIGHT FORWARDERS INC,991902,D44,DK FREIGHT FORWARDERS INC,M3,8473,C,05-11-12 0:00,04-11-12 23:27,05-11-12 12:13,10,7,11,7,9.17,7,1,75,153.7,0,0,0,0,"436,999,991,323,239",75,153.7,153.7,PR-ABD,B767-300F,MIA-GRU,11,7,Only Pax,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,10/31/2012 12:17:00,MIA,1,1
45,45,33830506,MIA,ASU,USA,Paraguay,NA_USA_Florida,SA_Paraguay,MIA,ASU,MIA,ASU,1,1,517,OTROS DG,32784,MIA,DK FREIGHT FORWARDERS INC,956027,D44,DK FREIGHT FORWARDERS INC,RF,767,C,03-11-12 0:00,03-11-12 6:51,03-11-12 16:34,33,30,36,36,36,36,1,341.64,583.72,0,0,0,0,"186,199,990,654,632",341.64,583.72,583.72,N422LA,B767-300F,MIA-ASU,36,36,only Cargo,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Flown,11-02-12 11:49,MIA,2,2
45,45,33833715,LAX,CGB,USA,Brazil,NA_USA_West,SA_Brazil_Others,LAX,OTBRA,LAX,LIM,1,1,521,OTROS ANIMALES VIVOS,70,LAX,LAN AIRLINES S.A.,921639,D44,JENNIFER COLLINS,LA,601,P,01-11-12 0:00,01-11-12 13:26,02-11-12 0:12,82,51,86,51,85,51,1,"2,303,909","2,644,577",0,"-343,866,985,587,509",0,0,"684,535,208,518,389",576.2,747.4,661.4,CC-CWN,B767-300,LAX-LIM-MIA-BSB-CGB,86,51,Standard,NO,YES,YES,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-01-12 9:59,LAX,1,1
45,45,33833715,LAX,CGB,USA,Brazil,NA_USA_West,SA_Brazil_Others,LAX,OTBRA,LIM,MIA,2,2,521,OTROS ANIMALES VIVOS,70,LAX,LAN AIRLINES S.A.,921639,D44,JENNIFER COLLINS,LA,2514,P,03-11-12 0:00,03-11-12 0:47,03-11-12 7:27,82,51,86,51,85,51,1,"2,224,667","2,553,618",0,"-332,039,818,361,442",0,0,"660,990,894,226,499",576.2,747.4,661.4,CC-CXE,B767-300,LAX-LIM-MIA-BSB-CGB,86,51,Standard,NO,YES,YES,NO,NO,NO,06-11-12 3:36,1,1,EDIT ROUTING 03/NOV/2012 00:17,,PESO,Flown,11-01-12 9:59,LAX,1,1
45,45,33833715,LAX,CGB,USA,Brazil,NA_USA_West,SA_Brazil_Others,LAX,OTBRA,MIA,BSB,3,3,521,OTROS ANIMALES VIVOS,70,LAX,LAN AIRLINES S.A.,921639,D44,JENNIFER COLLINS,JJ,8043,P,04-11-12 0:00,04-11-12 0:00,04-11-12 0:00,82,51,86,51,85,51,1,"1,900,824","218,189",0,"-283,705,133,623,251",0,0,"564,771,149,724,424",576.2,747.4,661.4,,,LAX-LIM-MIA-BSB-CGB,86,51,Standard,NO,YES,YES,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-01-12 9:59,LAX,1,1
45,45,33833715,LAX,CGB,USA,Brazil,NA_USA_West,SA_Brazil_Others,LAX,OTBRA,BSB,CGB,4,4,521,OTROS ANIMALES VIVOS,70,LAX,LAN AIRLINES S.A.,921639,D44,JENNIFER COLLINS,JJ,3650,P,05-11-12 0:00,05-11-12 0:00,05-11-12 0:00,82,51,86,51,85,51,1,133.48,"1,532,171",0,"-199,223,891,016,865",0,0,"396,594,536,535,899",576.2,747.4,661.4,,,LAX-LIM-MIA-BSB-CGB,86,51,Standard,NO,YES,YES,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Flown,11-01-12 9:59,LAX,1,1
45,45,33835314,LAX,LIM,USA,Peru,NA_USA_West,SA_Peru,LAX,LIM,LAX,MEX,1,1,1,CARGA GENERAL,70,LAX,LAN AIRLINES S.A.,879910,D44,MIGUEL TAY CHEAN,M7,6875,C,05-11-12 0:00,05-11-12 5:01,05-11-12 10:38,17,17,17,17,17,17,1,"9,341,417","1,955,001",0,0,0,0,"462,777,940,317,053",108.8,227.7,227.7,N526LA,B767-300F,LAX-MEX-LIM,17,17,Standard,NO,NO,YES,NO,YES,NO,06-11-12 3:36,1,0,,,PESO,Flown,10/27/2012 19:08:00,LAX,1,1
45,45,33835314,LAX,LIM,USA,Peru,NA_USA_West,SA_Peru,LAX,LIM,MEX,LIM,2,2,1,CARGA GENERAL,70,LAX,LAN AIRLINES S.A.,879910,D44,MIGUEL TAY CHEAN,LA,2629,P,07-11-12 0:00,07-11-12 16:35,07-11-12 23:15,17,17,17,17,17,17,1,"9,945,858",208.15,0,0,0,0,"492,722,207,774,287",108.8,227.7,227.7,B-767,B767-300,LAX-MEX-LIM,17,17,Standard,NO,NO,YES,NO,YES,NO,06-11-12 3:36,1,,,,PESO,Booked,10/27/2012 19:08:00,LAX,1,1
45,45,33835336,LAX,LIM,USA,Peru,NA_USA_West,SA_Peru,LAX,LIM,LAX,MEX,1,1,1,CARGA GENERAL,70,LAX,LAN AIRLINES S.A.,1662,D45,AB DIGITAL PHOTO,M7,6875,C,05-11-12 0:00,05-11-12 5:01,05-11-12 10:38,7,5,6,5,5,5,1,"2,461,474","5,750,003",0,0,0,0,"115,525,171,636,991",75,175.2,175.2,N526LA,B767-300F,LAX-MEX-LIM,6,5,Standard,NO,NO,YES,NO,YES,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-02-12 23:25,LAX,1,1
45,45,33835336,LAX,LIM,USA,Peru,NA_USA_West,SA_Peru,LAX,LIM,MEX,LIM,2,2,1,CARGA GENERAL,70,LAX,LAN AIRLINES S.A.,1662,D45,AB DIGITAL PHOTO,LA,2629,P,06-11-12 0:00,06-11-12 16:35,06-11-12 23:15,7,5,6,5,5,5,1,"7,253,853",169.45,0,0,0,0,"340,447,482,453,089",75,175.2,175.2,B-767,B767-300,LAX-MEX-LIM,6,5,Standard,NO,NO,YES,NO,YES,NO,06-11-12 3:36,1,1,,,PESO,Booked,11-02-12 23:25,LAX,1,1
0,45,33837786,MIA,SCL,USA,Chile,NA_USA_Florida,SA_Chile,MIA,SCL,MIA,SCL,1,1,1,CARGA GENERAL,6931,MIA,DEL MAR INTERNATIONAL,918513,B69,DEL MAR INTERNATIONAL,LA,501,P,07-11-12 0:00,07-11-12 20:25,08-11-12 6:50,167,150,167,150,167,150,0,0,0,0,0,0,0,0,0,0,0,B-767,B767-300,MIA-SCL,0,0,Pos FS,YES,YES,NO,NO,NO,NO,05-11-12 3:08,1,,,,PESO,Booked,,MIA,15,15
45,45,34047156,MIA,GYE,USA,Ecuador,NA_USA_Florida,SA_Ecuador_GYE,MIA,GYE,MIA,LIM,1,1,97,CONSOLIDADO,97071,MIA,COR CORPORATION,917156,D44,COR CORPORATION,UC,1401,C,01-11-12 0:00,01-11-12 15:27,01-11-12 20:20,868,576,917,576,859.43,575,1,1340.55,1340.55,0,0,0,0,0,1513.05,1513.05,1513.05,N776LA,B777-200F,MIA-LIM-GYE,917,576,only Cargo,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,0,,,PESO,Flown,10/30/2012 20:26:00,MIA,13,13
45,45,34047156,MIA,GYE,USA,Ecuador,NA_USA_Florida,SA_Ecuador_GYE,MIA,GYE,LIM,GYE,2,2,97,CONSOLIDADO,97071,MIA,COR CORPORATION,917156,D44,COR CORPORATION,LA,2430,P,03-11-12 0:00,03-11-12 6:15,03-11-12 8:23,868,576,917,576,859.43,575,1,172.5,172.5,0,0,0,0,0,1513.05,1513.05,1513.05,CC-BDA,B767-300,MIA-LIM-GYE,917,576,only Cargo,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,10/30/2012 20:26:00,MIA,13,13
45,45,34059734,MIA,EZE,USA,Argentina,NA_USA_Florida,SA_Argentina_EZE,MIA,EZE,MIA,EZE,1,1,1,CARGA GENERAL,17570,MIA,AMERICAN FREIGHT INTERNATIONAL INC,948046,D44,AMERICAN,4M,4521,P,01-11-12 0:00,01-11-12 20:45,02-11-12 6:29,139,139,139,139,139,139,1,362.79,784.49,0,0,0,0,"286,699,996,431,051",362.79,784.49,784.49,LV-CFV,B767-300,MIA-EZE,139,139,Only Pax,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,0,,,PESO,Flown,11-01-12 15:16,MIA,1,1
45,45,34061580,RDU,SCL,USA,Chile,NA_USA_SouthEast,SA_Chile,ATL,SCL,RDU,MIA,1,1,517,OTROS DG,11256,RDU,DEY AIRFREIGHT INC.,934772,D44,DET RDU,TLD,919,T,30-10-12 0:00,30-10-12 22:00,01-11-12 14:23,139,139,139,139,140,140,1,0,0,0,0,0,0,0,587.97,1010.75,959.68,,,RDU-MIA-SCL,139,139,Standard,YES,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,11-01-12 14:23,MIA,4,4
45,45,34061580,RDU,SCL,USA,Chile,NA_USA_SouthEast,SA_Chile,ATL,SCL,MIA,SCL,2,2,517,OTROS DG,11256,RDU,DEY AIRFREIGHT INC.,934772,D44,DET RDU,RF,769,C,04-11-12 0:00,04-11-12 15:27,05-11-12 1:33,139,139,139,139,140,140,1,587.97,959.68,0,"-510,699,996,102,369","-235,199,998,204,968",0,"396,299,996,975,463",587.97,1010.75,959.68,N422LA,B767-300F,RDU-MIA-SCL,139,139,Standard,YES,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-01-12 14:23,MIA,4,4
45,45,34091072,MIA,LIM,USA,Peru,NA_USA_Florida,SA_Peru,MIA,LIM,MIA,LIM,1,1,1,CARGA GENERAL,94170,MIA,FLORIDA ENGINES AND MACHINERY CORP,930152,D44,FLORIDA ENGINES AND MACHINERY CORP,LA,2511,P,01-11-12 0:00,01-11-12 23:55,02-11-12 4:50,501,500,322,322,321,321,1,483,592.15,0,0,0,0,"200,000,008,245,905",483,592.15,592.15,CC-CXI,B767-300,MIA-LIM,322,322,Only Pax,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,1,,,PESO,Flown,11-01-12 20:20,MIA,2,2
45,45,34091094,MIA,LIM,USA,Peru,NA_USA_Florida,SA_Peru,MIA,LIM,MIA,LIM,1,1,1,CARGA GENERAL,94170,MIA,FLORIDA ENGINES AND MACHINERY CORP,929968,D44,FLORIDA ENGINES AND MACHINERY CORP,LA,2511,P,01-11-12 0:00,01-11-12 23:55,02-11-12 4:50,501,500,535,535,590,590,1,885,1014.25,0,0,0,0,20,885,1014.25,1014.25,CC-CXI,B767-300,MIA-LIM,535,535,Only Pax,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,1,,,PESO,Flown,11-01-12 20:20,MIA,3,2
45,45,34091105,MIA,LIM,USA,Peru,NA_USA_Florida,SA_Peru,MIA,LIM,MIA,LIM,1,1,1,CARGA GENERAL,94170,MIA,FLORIDA ENGINES AND MACHINERY CORP,94170,MIA,FLORIDA ENGINES AND MACHINERY CORP,LA,2511,P,06-11-12 0:00,06-11-12 23:55,07-11-12 5:35,501,500,138,138,136,136,1,207,302.35,0,0,0,0,"200,000,004,037,384",207,302.35,302.35,B-767,B767-300,MIA-LIM,138,138,Only Pax,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-05-12 19:28,MIA,2,2
45,45,34091116,MIA,LIM,USA,Peru,NA_USA_Florida,SA_Peru,MIA,LIM,MIA,LIM,1,1,1,CARGA GENERAL,94170,MIA,FLORIDA ENGINES AND MACHINERY CORP,94170,MIA,FLORIDA ENGINES AND MACHINERY CORP,LA,2511,P,06-11-12 0:00,06-11-12 23:55,07-11-12 5:35,501,500,32,32,31,31,1,48,143,0,0,0,0,20,48,143,143,B-767,B767-300,MIA-LIM,32,32,Only Pax,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-05-12 19:28,MIA,1,2
0,45,34091761,JFK,GYE,USA,Ecuador,NA_USA_NewYork,SA_Ecuador_GYE,JFK,GYE,JFK,MIA,1,1,1,CARGA GENERAL,415155,JFK,M.E.M. CARGO FOREIGN SERVICES INC,790569,B68,M.E.M. CARGO FOREIGN SERVICES INC,TAN,1,T,06-11-12 0:00,07-11-12 3:00,08-11-12 19:00,651,650,651,650,651,650,0,0,0,0,0,0,0,0,0,0,0,,,JFK-MIA-GYE,0,0,only Cargo,NO,YES,NO,YES,NO,NO,06-11-12 3:36,1,1,EDIT ROUTING 05/nov/2012 22:40,,PESO,Booked,,MIA,20,20
0,45,34091761,JFK,GYE,USA,Ecuador,NA_USA_NewYork,SA_Ecuador_GYE,JFK,GYE,MIA,GYE,2,2,1,CARGA GENERAL,415155,JFK,M.E.M. CARGO FOREIGN SERVICES INC,790569,B68,M.E.M. CARGO FOREIGN SERVICES INC,L7,1805,C,11-11-12 0:00,11-11-12 4:30,11-11-12 9:01,651,650,651,650,651,650,0,0,0,0,0,0,0,0,0,0,0,N312LA,B767-300F,JFK-MIA-GYE,0,0,only Cargo,NO,YES,NO,YES,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,,MIA,20,20
45,45,34091772,JFK,GYE,USA,Ecuador,NA_USA_NewYork,SA_Ecuador_GYE,JFK,GYE,JFK,MIA,1,1,519,COURIER,415155,JFK,M.E.M. CARGO FOREIGN SERVICES INC,985387,D44,REINOSO TRAVEL,TXX,1505,E,04-11-12 0:00,04-11-12 12:00,03-11-12 8:45,539,538,538,538,538,538,1,0,0,0,0,0,0,0,1102.9,1102.9,1102.9,,,JFK-MIA-GYE,538,538,Standard,NO,YES,NO,YES,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,11-03-12 8:45,MIA,14,14
45,45,34091772,JFK,GYE,USA,Ecuador,NA_USA_NewYork,SA_Ecuador_GYE,JFK,GYE,MIA,GYE,2,2,519,COURIER,415155,JFK,M.E.M. CARGO FOREIGN SERVICES INC,985387,D44,REINOSO TRAVEL,L7,1807,C,04-11-12 0:00,04-11-12 8:59,04-11-12 13:19,539,538,538,538,538,538,1,1102.9,1102.9,0,0,0,0,0,1102.9,1102.9,1102.9,CC-CZZ,B767-300F,JFK-MIA-GYE,538,538,Standard,NO,YES,NO,YES,NO,NO,06-11-12 3:36,1,,,,PESO,Flown,11-03-12 8:45,MIA,14,14
0,45,34091783,MIA,GYE,USA,Ecuador,NA_USA_Florida,SA_Ecuador_GYE,MIA,GYE,MIA,GYE,1,1,1,CARGA GENERAL,415155,JFK,M.E.M. CARGO FOREIGN SERVICES INC,791050,B68,M.E.M. CARGO FOREIGN SERVICES INC,UC,1105,C,04-11-12 0:00,04-11-12 17:30,04-11-12 0:00,501,500,501,500,501,500,0,0,0,0,0,0,0,0,0,0,0,N312LA,B767-300F,MIA-GYE,0,0,only Cargo,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,0,,,PESO,Booked,,MIA,12,12
0,45,34093393,MIA,GUA,USA,Guatemala,NA_USA_Florida,CA_Guatemala,MIA,GUA,MIA,GUA,1,1,97,CONSOLIDADO,93830,MIA,RANGY ENTERPRISE INC,9704,B69,RANGY ENTERPRISE INC,UC,1201,C,07-11-12 0:00,06-11-12 22:00,06-11-12 23:42,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,N418LA,B767-300F,MIA-GUA,0,0,only Cargo,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,,MIA,1,1
0,45,34093404,MIA,GUA,USA,Guatemala,NA_USA_Florida,CA_Guatemala,MIA,GUA,MIA,GUA,1,1,97,CONSOLIDADO,93830,MIA,RANGY ENTERPRISE INC,9722,B69,RANGY ENTERPRISE INC,UC,1201,C,07-11-12 0:00,06-11-12 22:00,06-11-12 23:42,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,N418LA,B767-300F,MIA-GUA,0,0,only Cargo,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,,MIA,1,1
45,45,34094432,MIA,LIM,USA,Peru,NA_USA_Florida,SA_Peru,MIA,LIM,MIA,MAO,1,1,517,OTROS DG,510105,MIA,BEL BAC INTL INC.,1862,D45,BEL BAC INTL INC.,M3,8485,C,02-11-12 0:00,02-11-12 23:59,03-11-12 1:10,3,3,2,2,2,2,1,130,435,0,0,0,0,230,130,435,435,N524LA,B767-300F,MIA-MAO-LIM,2,2,only Cargo,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,0,,,PESO,Flown,11-01-12 15:15,MIA,1,1
45,45,34094432,MIA,LIM,USA,Peru,NA_USA_Florida,SA_Peru,MIA,LIM,MAO,LIM,2,2,517,OTROS DG,510105,MIA,BEL BAC INTL INC.,1862,D45,BEL BAC INTL INC.,,,?,03-11-12 0:00,03-11-12 0:00,03-11-12 0:00,3,3,2,2,2,2,1,0,0,0,0,0,0,0,130,435,435,,,MIA-MAO-LIM,2,2,only Cargo,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Pending,11-01-12 15:15,MIA,1,1
45,45,34094874,IAD,SCL,USA,Chile,NA_USA_NorthEast,SA_Chile,JFK,SCL,IAD,JFK,1,1,1,CARGA GENERAL,16445,SPI,BITTNER SHIPPING INC,973091,D44,BITTNER SHIPPING INC,TPL,222,T,02-11-12 0:00,02-11-12 22:00,03-11-12 13:22,27,27,27,27,26,26,1,0,0,0,0,0,0,0,184.68,308.46,273.46,,,IAD-JFK-SCL,27,27,Only Pax,YES,NO,NO,YES,NO,NO,05-11-12 3:08,1,,,,PESO,Booked,11-03-12 13:26,JFK,2,2
45,45,34094874,IAD,SCL,USA,Chile,NA_USA_NorthEast,SA_Chile,JFK,SCL,JFK,SCL,2,2,1,CARGA GENERAL,16445,SPI,BITTNER SHIPPING INC,973091,D44,BITTNER SHIPPING INC,LA,531,P,03-11-12 0:00,04-11-12 0:22,04-11-12 13:20,27,27,27,27,26,26,1,184.68,273.46,0,"-3,499,999,890,634",0,"191,699,994,009,868","708,999,977,845,573",184.68,308.46,273.46,CC-CWF,B767-300,IAD-JFK-SCL,27,27,Only Pax,YES,NO,NO,YES,NO,NO,05-11-12 3:08,1,1,,,PESO,Flown,11-03-12 13:26,JFK,2,2
45,45,34098433,MIA,IQQ,USA,Chile,NA_USA_Florida,SA_Chile,MIA,SCL,MIA,SCL,1,1,1,CARGA GENERAL,419077,MIA,MICRO BOL CORP,912712,D44,MICRO BOL CORP,UC,1501,C,01-11-12 0:00,01-11-12 19:16,02-11-12 9:59,260,260,228,228,228,228,1,"239,548",501.6,0,0,0,0,"245,374,968,607,198",718.2,1503.87,1503.87,N778LA,B777-200F,MIA-SCL-IQQ,228,228,only Cargo,YES,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,10/31/2012 15:50:00,MIA,4,5
45,45,34098433,MIA,IQQ,USA,Chile,NA_USA_Florida,SA_Chile,MIA,SCL,SCL,IQQ,2,2,1,CARGA GENERAL,419077,MIA,MICRO BOL CORP,912712,D44,MICRO BOL CORP,LA,164,P,07-11-12 0:00,07-11-12 16:45,07-11-12 20:10,260,260,228,228,228,228,1,"478,652",1002.27,0,0,0,0,"490,295,029,004,206",718.2,1503.87,1503.87,320,B737-200,MIA-SCL-IQQ,228,228,only Cargo,YES,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,10/31/2012 15:50:00,MIA,4,5
45,45,34098444,MIA,IQQ,USA,Chile,NA_USA_Florida,SA_Chile,MIA,SCL,MIA,SCL,1,1,1,CARGA GENERAL,419077,MIA,MICRO BOL CORP,419077,MIA,MICRO BOL CORP,UC,1101,C,05-11-12 0:00,05-11-12 7:50,05-11-12 17:32,260,260,226,226,230,230,1,"2,294,345",506,0,0,0,0,"26,045,120,846,445",711.9,1570.04,1570.04,N774LA,B777-200F,MIA-SCL-IQQ,226,226,only Cargo,YES,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-02-12 16:30,MIA,4,5
45,45,34098444,MIA,IQQ,USA,Chile,NA_USA_Florida,SA_Chile,MIA,SCL,SCL,IQQ,2,2,1,CARGA GENERAL,419077,MIA,MICRO BOL CORP,419077,MIA,MICRO BOL CORP,LA,164,P,10-11-12 0:00,10-11-12 16:00,10-11-12 19:25,260,260,226,226,230,230,1,"4,824,655",1064.04,0,0,0,0,"547,688,795,933,842",711.9,1570.04,1570.04,320,B737-200,MIA-SCL-IQQ,226,226,only Cargo,YES,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,11-02-12 16:30,MIA,4,5
